id,full_name,html_url,stargazers_count,created_at,updated_at,primary_language,releases
MDEwOlJlcG9zaXRvcnkxODk5MjE5Mw==,bytedeco/javacpp,https://github.com/bytedeco/javacpp,4639,2014-04-21T12:47:21Z,2025-09-14T13:00:07Z,Java,13
MDEwOlJlcG9zaXRvcnk2NjE2NDI5OA==,romandanylyk/PageIndicatorView,https://github.com/romandanylyk/PageIndicatorView,4639,2016-08-20T19:25:32Z,2025-09-08T11:01:19Z,Java,14
MDEwOlJlcG9zaXRvcnk3NDgxNTY5,oracle/opengrok,https://github.com/oracle/opengrok,4631,2013-01-07T11:49:18Z,2025-09-11T22:38:17Z,Java,293
R_kgDOLPhUzw,bepass-org/oblivion,https://github.com/bepass-org/oblivion,4619,2024-02-08T05:50:09Z,2025-09-14T12:15:46Z,Java,12
MDEwOlJlcG9zaXRvcnk3NjE2MTU4,Netflix/ribbon,https://github.com/Netflix/ribbon,4617,2013-01-15T01:08:04Z,2025-09-13T12:05:37Z,Java,41
MDEwOlJlcG9zaXRvcnkyNzMzNTQ1Mjk=,981011512/--,https://github.com/981011512/--,4614,2020-06-18T22:47:21Z,2025-09-12T09:01:05Z,Java,0
MDEwOlJlcG9zaXRvcnk4NDkxNjM3NA==,apache/rocketmq-externals,https://github.com/apache/rocketmq-externals,4607,2017-03-14T07:00:06Z,2025-09-13T06:38:15Z,Java,0
MDEwOlJlcG9zaXRvcnk1OTM1MDM2OA==,SplashCodes/JAViewer,https://github.com/SplashCodes/JAViewer,4605,2016-05-21T08:47:10Z,2025-09-12T06:11:37Z,Java,10
MDEwOlJlcG9zaXRvcnkzMDgxMDcx,yasserg/crawler4j,https://github.com/yasserg/crawler4j,4604,2011-12-31T22:49:18Z,2025-09-11T08:09:08Z,Java,3
R_kgDOGdmpsg,SuperMonster003/AutoJs6,https://github.com/SuperMonster003/AutoJs6,4600,2021-12-01T05:27:22Z,2025-09-14T18:00:29Z,Java,20
MDEwOlJlcG9zaXRvcnkxOTY4ODUw,angryip/ipscan,https://github.com/angryip/ipscan,4587,2011-06-28T20:58:48Z,2025-09-14T06:43:50Z,Java,31
MDEwOlJlcG9zaXRvcnkxNTU5ODczMjk=,RedSpider1/concurrent,https://github.com/RedSpider1/concurrent,4586,2018-11-03T13:49:36Z,2025-09-14T15:39:29Z,Java,0
MDEwOlJlcG9zaXRvcnkyNjI5OTc4,chewiebug/GCViewer,https://github.com/chewiebug/GCViewer,4586,2011-10-23T09:01:04Z,2025-09-12T16:14:40Z,Java,5
MDEwOlJlcG9zaXRvcnkxNTk1ODY3Ng==,CalebFenton/simplify,https://github.com/CalebFenton/simplify,4584,2014-01-16T05:14:02Z,2025-09-14T16:14:09Z,Java,9
MDEwOlJlcG9zaXRvcnk5MDU2MTQy,puniverse/quasar,https://github.com/puniverse/quasar,4578,2013-03-27T14:51:24Z,2025-09-14T14:16:55Z,Java,18
R_kgDOGo8ZxA,dromara/dynamic-tp,https://github.com/dromara/dynamic-tp,4574,2022-01-07T16:35:27Z,2025-09-14T08:53:13Z,Java,19
MDEwOlJlcG9zaXRvcnk5NTIwMzE1NQ==,rememberber/WePush,https://github.com/rememberber/WePush,4573,2017-06-23T09:03:36Z,2025-09-14T13:31:17Z,Java,58
MDEwOlJlcG9zaXRvcnk0MDg3NzE3NQ==,chentao0707/SimplifyReader,https://github.com/chentao0707/SimplifyReader,4567,2015-08-17T08:22:53Z,2025-09-11T19:42:58Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzI2MTc4MzU=,javagrowing/JGrowing,https://github.com/javagrowing/JGrowing,4565,2019-02-26T01:55:08Z,2025-09-12T10:16:23Z,Java,0
MDEwOlJlcG9zaXRvcnk1MDg0MjA1Mw==,zhanghai/Douya,https://github.com/zhanghai/Douya,4560,2016-02-01T13:44:19Z,2025-09-12T12:46:39Z,Java,11
MDEwOlJlcG9zaXRvcnk3OTkwMTQwNQ==,objectbox/objectbox-java,https://github.com/objectbox/objectbox-java,4556,2017-01-24T10:29:48Z,2025-09-14T17:46:24Z,Java,48
MDEwOlJlcG9zaXRvcnk0Nzg4MDIwNw==,discord-jda/JDA,https://github.com/discord-jda/JDA,4555,2015-12-12T13:57:32Z,2025-09-14T13:43:43Z,Java,111
MDEwOlJlcG9zaXRvcnkxMDg5NjU0NDQ=,charles2gan/GDA-android-reversing-Tool,https://github.com/charles2gan/GDA-android-reversing-Tool,4552,2017-10-31T08:18:29Z,2025-09-13T19:24:57Z,Java,40
MDEwOlJlcG9zaXRvcnk4Njk3NTQ=,go-lang-plugin-org/go-lang-idea-plugin,https://github.com/go-lang-plugin-org/go-lang-idea-plugin,4549,2010-08-29T08:20:01Z,2025-09-12T22:54:52Z,Java,21
MDEwOlJlcG9zaXRvcnkzMTAwMTQyMg==,square/sqlbrite,https://github.com/square/sqlbrite,4545,2015-02-19T04:38:37Z,2025-09-11T19:42:50Z,Java,9
MDEwOlJlcG9zaXRvcnk1NzIwMTg0NA==,danielzeller/Depth-LIB-Android-,https://github.com/danielzeller/Depth-LIB-Android-,4543,2016-04-27T09:37:28Z,2025-09-10T21:00:52Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzcwNjA5Nw==,jdamcd/android-crop,https://github.com/jdamcd/android-crop,4536,2014-03-13T10:24:43Z,2025-09-11T19:42:42Z,Java,6
MDEwOlJlcG9zaXRvcnk3MTAwOTc0MQ==,JZ-Darkal/AndroidHttpCapture,https://github.com/JZ-Darkal/AndroidHttpCapture,4531,2016-10-15T19:48:00Z,2025-09-11T19:43:20Z,Java,1
MDEwOlJlcG9zaXRvcnkzODI4NDQwNA==,alibaba/dexposed,https://github.com/alibaba/dexposed,4530,2015-06-30T02:59:16Z,2025-09-11T02:45:52Z,Java,0
MDEwOlJlcG9zaXRvcnk2OTI3MDQwNw==,hussien89aa/AndroidTutorialForBeginners,https://github.com/hussien89aa/AndroidTutorialForBeginners,4530,2016-09-26T16:36:28Z,2025-09-11T17:47:01Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzI2ODA1ODk=,zhkl0228/unidbg,https://github.com/zhkl0228/unidbg,4529,2019-02-26T09:32:15Z,2025-09-14T14:52:08Z,Java,15
MDEwOlJlcG9zaXRvcnkxNDc1ODMyOQ==,castorflex/SmoothProgressBar,https://github.com/castorflex/SmoothProgressBar,4520,2013-11-27T20:32:16Z,2025-09-11T19:42:41Z,Java,9
MDEwOlJlcG9zaXRvcnk4MzUzMDIwOQ==,ant-media/Ant-Media-Server,https://github.com/ant-media/Ant-Media-Server,4516,2017-03-01T08:21:13Z,2025-09-14T17:08:40Z,Java,64
MDEwOlJlcG9zaXRvcnk2MjcxNDIx,azkaban/azkaban,https://github.com/azkaban/azkaban,4515,2012-10-18T01:34:53Z,2025-09-14T05:52:19Z,Java,48
MDEwOlJlcG9zaXRvcnkzNDQ3MTYwMA==,Flipboard/bottomsheet,https://github.com/Flipboard/bottomsheet,4515,2015-04-23T17:37:32Z,2025-09-11T19:42:53Z,Java,10
MDEwOlJlcG9zaXRvcnk5MjAwNTEwMA==,tiann/epic,https://github.com/tiann/epic,4515,2017-05-22T02:52:44Z,2025-09-11T19:43:28Z,Java,5
MDEwOlJlcG9zaXRvcnkxNDU0NTcxNw==,phishman3579/java-algorithms-implementation,https://github.com/phishman3579/java-algorithms-implementation,4510,2013-11-20T03:30:19Z,2025-09-12T13:18:55Z,Java,0
R_kgDONdNJIw,booklore-app/booklore,https://github.com/booklore-app/booklore,4493,2024-12-13T19:54:00Z,2025-09-14T22:55:22Z,Java,89
MDEwOlJlcG9zaXRvcnk2MDE0NTY2Nw==,HotBitmapGG/bilibili-android-client,https://github.com/HotBitmapGG/bilibili-android-client,4492,2016-06-01T04:36:01Z,2025-09-12T12:46:43Z,Java,1
R_kgDOJKbJcg,zongzibinbin/MallChat,https://github.com/zongzibinbin/MallChat,4487,2023-03-16T15:04:35Z,2025-09-14T04:27:52Z,Java,0
R_kgDOK5gi8A,ReVanced/revanced-patches,https://github.com/ReVanced/revanced-patches,4481,2023-12-14T01:25:17Z,2025-09-14T22:58:00Z,Java,654
MDEwOlJlcG9zaXRvcnkyOTQyNjE1,JakeWharton/NineOldAndroids,https://github.com/JakeWharton/NineOldAndroids,4477,2011-12-08T19:46:37Z,2025-09-12T02:07:06Z,Java,0
MDEwOlJlcG9zaXRvcnk4NDkzNDk3OQ==,Meituan-Dianping/Robust,https://github.com/Meituan-Dianping/Robust,4457,2017-03-14T10:14:50Z,2025-09-11T19:43:26Z,Java,13
MDEwOlJlcG9zaXRvcnk4MDE5MjM3NA==,janishar/android-mvp-architecture,https://github.com/janishar/android-mvp-architecture,4446,2017-01-27T08:39:06Z,2025-09-13T03:23:33Z,Java,0
R_kgDOH2OfEQ,linhaojun857/aurora,https://github.com/linhaojun857/aurora,4446,2022-08-19T13:39:16Z,2025-09-14T20:02:51Z,Java,0
MDEwOlJlcG9zaXRvcnkzMzc0NTkxMw==,h2database/h2database,https://github.com/h2database/h2database,4445,2015-04-10T19:09:09Z,2025-09-13T14:46:16Z,Java,23
MDEwOlJlcG9zaXRvcnk3OTIzMTIz,square/android-times-square,https://github.com/square/android-times-square,4439,2013-01-30T20:28:27Z,2025-08-13T11:10:23Z,Java,0
MDEwOlJlcG9zaXRvcnk2Mjc1ODIy,dreamhead/moco,https://github.com/dreamhead/moco,4427,2012-10-18T09:09:51Z,2025-09-12T05:24:09Z,Java,1
MDEwOlJlcG9zaXRvcnkxODY3Nzc1ODE=,water8394/flink-recommandSystem-demo,https://github.com/water8394/flink-recommandSystem-demo,4422,2019-05-15T07:55:35Z,2025-09-14T11:55:26Z,Java,0
MDEwOlJlcG9zaXRvcnk0OTU2Njk2NQ==,Tencent/GT,https://github.com/Tencent/GT,4414,2016-01-13T10:29:55Z,2025-09-10T13:09:26Z,Java,3
MDEwOlJlcG9zaXRvcnk0OTUwMTg3,jacoco/jacoco,https://github.com/jacoco/jacoco,4408,2012-07-08T21:45:13Z,2025-09-14T22:45:01Z,Java,49
MDEwOlJlcG9zaXRvcnkzNzI4NjY3OA==,airbnb/DeepLinkDispatch,https://github.com/airbnb/DeepLinkDispatch,4406,2015-06-11T21:16:48Z,2025-09-13T16:05:25Z,Java,24
MDEwOlJlcG9zaXRvcnkxNzg5NzgyMzM=,IoT-Technology/IoT-Technical-Guide,https://github.com/IoT-Technology/IoT-Technical-Guide,4404,2019-04-02T01:52:44Z,2025-09-12T18:45:29Z,Java,0
MDEwOlJlcG9zaXRvcnkyODgzNjY3OA==,Freeyourgadget/Gadgetbridge,https://github.com/Freeyourgadget/Gadgetbridge,4402,2015-01-05T23:19:03Z,2025-09-14T02:32:02Z,Java,0
MDEwOlJlcG9zaXRvcnkyOTE1NzA=,apache/shiro,https://github.com/apache/shiro,4403,2009-08-29T08:00:17Z,2025-09-13T12:30:48Z,Java,14
MDEwOlJlcG9zaXRvcnk2MzQ1MjM0MQ==,robinhood/ticker,https://github.com/robinhood/ticker,4389,2016-07-15T21:37:52Z,2025-09-10T21:00:53Z,Java,9
MDEwOlJlcG9zaXRvcnkxMjQxNjY4MDQ=,flutter-webrtc/flutter-webrtc,https://github.com/flutter-webrtc/flutter-webrtc,4373,2018-03-07T02:26:03Z,2025-09-13T16:43:01Z,Java,133
MDEwOlJlcG9zaXRvcnk1NDI4MzA2Mw==,Ashok-Varma/BottomNavigation,https://github.com/Ashok-Varma/BottomNavigation,4364,2016-03-19T19:19:30Z,2025-09-11T19:43:10Z,Java,16
MDEwOlJlcG9zaXRvcnkzNDU4MjMxOQ==,awangdev/leet-code,https://github.com/awangdev/leet-code,4360,2015-04-25T19:14:09Z,2025-09-14T01:39:19Z,Java,0
MDEwOlJlcG9zaXRvcnkyMTI0ODg3MDA=,pytorch/serve,https://github.com/pytorch/serve,4348,2019-10-03T03:17:43Z,2025-09-13T03:09:09Z,Java,24
MDEwOlJlcG9zaXRvcnkxMjQ4ODY0Nw==,eirslett/frontend-maven-plugin,https://github.com/eirslett/frontend-maven-plugin,4322,2013-08-30T14:44:38Z,2025-09-12T12:46:18Z,Java,0
MDEwOlJlcG9zaXRvcnk1MDUyMzE4NQ==,jeasonlzy/ImagePicker,https://github.com/jeasonlzy/ImagePicker,4313,2016-01-27T17:05:03Z,2025-09-14T15:58:11Z,Java,5
R_kgDOHE524Q,mywalkb/LSPosed_mod,https://github.com/mywalkb/LSPosed_mod,4312,2022-03-28T08:05:38Z,2025-09-14T15:33:32Z,Java,10
MDEwOlJlcG9zaXRvcnk1Nzk3MDEz,kermitt2/grobid,https://github.com/kermitt2/grobid,4312,2012-09-13T15:48:54Z,2025-09-14T09:50:33Z,Java,22
MDEwOlJlcG9zaXRvcnkzNjQ1MDg0MA==,bingoogolapple/BGARefreshLayout-Android,https://github.com/bingoogolapple/BGARefreshLayout-Android,4309,2015-05-28T16:17:00Z,2025-09-11T01:15:36Z,Java,4
MDEwOlJlcG9zaXRvcnk5MzQyNTI5,crate/crate,https://github.com/crate/crate,4295,2013-04-10T09:17:16Z,2025-09-11T21:44:08Z,Java,139
MDEwOlJlcG9zaXRvcnkxNzQyNjA2MDU=,dragonwell-project/dragonwell8,https://github.com/dragonwell-project/dragonwell8,4287,2019-03-07T02:57:45Z,2025-09-14T08:42:32Z,Java,41
MDEwOlJlcG9zaXRvcnk5Njg5NjMxMw==,ThirtyDegreesRay/OpenHub,https://github.com/ThirtyDegreesRay/OpenHub,4283,2017-07-11T13:29:51Z,2025-09-13T17:55:52Z,Java,31
MDEwOlJlcG9zaXRvcnkyNjI3OTI0MTk=,Snailclimb/guide-rpc-framework,https://github.com/Snailclimb/guide-rpc-framework,4281,2020-05-10T13:24:42Z,2025-09-12T10:18:00Z,Java,0
MDEwOlJlcG9zaXRvcnkxMDE4ODY3Mw==,mcxiaoke/android-volley,https://github.com/mcxiaoke/android-volley,4278,2013-05-21T05:35:26Z,2025-09-14T17:37:39Z,Java,0
MDEwOlJlcG9zaXRvcnk1MTM0ODI5MA==,brianway/java-learning,https://github.com/brianway/java-learning,4273,2016-02-09T05:20:58Z,2025-09-11T08:50:54Z,Java,0
MDEwOlJlcG9zaXRvcnkzODI3OTQ1Nw==,failsafe-lib/failsafe,https://github.com/failsafe-lib/failsafe,4273,2015-06-30T00:56:39Z,2025-09-09T01:04:51Z,Java,0
MDEwOlJlcG9zaXRvcnkyMTYyMzY5MTc=,bjmashibing/InternetArchitect,https://github.com/bjmashibing/InternetArchitect,4273,2019-10-19T16:32:01Z,2025-09-11T13:45:36Z,Java,0
MDEwOlJlcG9zaXRvcnkyMjQzMDAyMA==,ongakuer/CircleIndicator,https://github.com/ongakuer/CircleIndicator,4269,2014-07-30T14:02:56Z,2025-09-12T12:46:25Z,Java,7
MDEwOlJlcG9zaXRvcnkxNTY0ODg5OQ==,aporter/coursera-android,https://github.com/aporter/coursera-android,4263,2014-01-05T09:55:31Z,2025-09-12T16:37:58Z,Java,0
MDEwOlJlcG9zaXRvcnkxMzY0MTM5,grantland/android-autofittextview,https://github.com/grantland/android-autofittextview,4261,2011-02-14T06:00:52Z,2025-09-10T09:58:14Z,Java,1
MDEwOlJlcG9zaXRvcnk5NjUzNzUy,jitsi/jitsi,https://github.com/jitsi/jitsi,4258,2013-04-24T17:37:20Z,2025-09-13T01:26:23Z,Java,7
MDEwOlJlcG9zaXRvcnkyNjA2MzQ0MTQ=,201206030/novel-plus,https://github.com/201206030/novel-plus,4257,2020-05-02T07:15:43Z,2025-09-12T10:04:03Z,Java,34
MDEwOlJlcG9zaXRvcnkyNDY1MDE0Ng==,google/open-location-code,https://github.com/google/open-location-code,4248,2014-09-30T18:26:35Z,2025-09-11T19:34:21Z,Java,5
MDEwOlJlcG9zaXRvcnk3NDIwOTM3,camunda/camunda-bpm-platform,https://github.com/camunda/camunda-bpm-platform,4241,2013-01-03T10:10:31Z,2025-09-12T22:15:33Z,Java,0
MDEwOlJlcG9zaXRvcnkzMDc0ODUw,jlegewie/zotfile,https://github.com/jlegewie/zotfile,4236,2011-12-30T14:47:42Z,2025-09-13T15:27:34Z,Java,33
MDEwOlJlcG9zaXRvcnkxODI5NTA4MTc=,s4kibs4mi/java-developer-roadmap,https://github.com/s4kibs4mi/java-developer-roadmap,4226,2019-04-23T06:42:13Z,2025-09-14T01:38:50Z,Java,0
MDEwOlJlcG9zaXRvcnk0MzE0MjA3Nw==,mybatis/spring-boot-starter,https://github.com/mybatis/spring-boot-starter,4217,2015-09-25T13:05:15Z,2025-09-12T03:03:04Z,Java,32
MDEwOlJlcG9zaXRvcnk2MjYxMTc4NA==,ChadCSong/ShineButton,https://github.com/ChadCSong/ShineButton,4216,2016-07-05T06:32:26Z,2025-09-08T08:49:07Z,Java,2
MDEwOlJlcG9zaXRvcnkxMDI2MjM2NA==,jboss-javassist/javassist,https://github.com/jboss-javassist/javassist,4215,2013-05-24T08:31:32Z,2025-09-12T03:13:15Z,Java,24
MDEwOlJlcG9zaXRvcnkyNjUyMzc5Njg=,nining377/dolby_beta,https://github.com/nining377/dolby_beta,4210,2020-05-19T12:13:36Z,2025-09-14T14:40:08Z,Java,37
MDEwOlJlcG9zaXRvcnk1OTAzMjIwMQ==,microsoft/malmo,https://github.com/microsoft/malmo,4201,2016-05-17T14:58:40Z,2025-09-11T18:57:26Z,Java,21
MDEwOlJlcG9zaXRvcnkxODg3Nzk2Mzc=,apache/streampark,https://github.com/apache/streampark,4200,2019-05-27T05:56:03Z,2025-09-12T05:46:08Z,Java,15
MDEwOlJlcG9zaXRvcnkxMTA3MDEzMTM=,yhaolpz/FloatWindow,https://github.com/yhaolpz/FloatWindow,4198,2017-11-14T14:33:55Z,2025-09-12T07:41:38Z,Java,9
MDEwOlJlcG9zaXRvcnk4MDIxMDIxOA==,hugeterry/CoordinatorTabLayout,https://github.com/hugeterry/CoordinatorTabLayout,4198,2017-01-27T13:40:28Z,2025-09-13T00:38:00Z,Java,0
MDEwOlJlcG9zaXRvcnkxMTAzMTUxNzQ=,codingapi/tx-lcn,https://github.com/codingapi/tx-lcn,4196,2017-11-11T03:34:34Z,2025-09-13T21:43:24Z,Java,14
MDEwOlJlcG9zaXRvcnkyMDI0OTM5MQ==,powermock/powermock,https://github.com/powermock/powermock,4191,2014-05-28T07:53:53Z,2025-09-10T13:09:24Z,Java,16
MDEwOlJlcG9zaXRvcnkzODM4NTY1OQ==,Jacksgong/JKeyboardPanelSwitch,https://github.com/Jacksgong/JKeyboardPanelSwitch,4190,2015-07-01T17:42:01Z,2025-09-11T19:42:55Z,Java,14
MDEwOlJlcG9zaXRvcnkzMDU2MTE2MA==,zendesk/maxwell,https://github.com/zendesk/maxwell,4185,2015-02-09T22:06:13Z,2025-09-13T02:11:33Z,Java,214
MDEwOlJlcG9zaXRvcnkyNTczOTQyNA==,bingoogolapple/BGABanner-Android,https://github.com/bingoogolapple/BGABanner-Android,4178,2014-10-25T17:15:18Z,2025-09-11T19:42:47Z,Java,0
MDEwOlJlcG9zaXRvcnk1NzQ4Nzc=,aws/aws-sdk-java,https://github.com/aws/aws-sdk-java,4177,2010-03-22T23:34:58Z,2025-09-12T12:46:13Z,Java,0
R_kgDOJuQ8zg,tencentmusic/supersonic,https://github.com/tencentmusic/supersonic,4173,2023-06-12T07:23:28Z,2025-09-14T17:04:46Z,Java,15
R_kgDOJ4uRPA,oddfar/campus-imaotai,https://github.com/oddfar/campus-imaotai,4160,2023-07-07T10:37:13Z,2025-09-13T09:10:26Z,Java,11
R_kgDOHME8FQ,alibaba/fastjson2,https://github.com/alibaba/fastjson2,4150,2022-04-17T04:27:24Z,2025-09-14T15:33:26Z,Java,58
MDEwOlJlcG9zaXRvcnk0NDQ5ODM1Mg==,pedrovgs/AndroidWiFiADB,https://github.com/pedrovgs/AndroidWiFiADB,4149,2015-10-18T21:58:45Z,2025-09-14T13:15:50Z,Java,8
MDEwOlJlcG9zaXRvcnkxMDUxMTA0Nzk=,dromara/hmily,https://github.com/dromara/hmily,4142,2017-09-28T06:29:01Z,2025-09-13T04:42:33Z,Java,0
MDEwOlJlcG9zaXRvcnkyNzUxMTk5,geoserver/geoserver,https://github.com/geoserver/geoserver,4135,2011-11-10T19:56:06Z,2025-09-12T12:12:33Z,Java,62
MDEwOlJlcG9zaXRvcnkyNDkxNTExNTU=,karma9874/AndroRAT,https://github.com/karma9874/AndroRAT,4123,2020-03-22T09:31:28Z,2025-09-14T14:24:10Z,Java,0
MDEwOlJlcG9zaXRvcnk1NjM3MTU1MQ==,dinuscxj/LoadingDrawable,https://github.com/dinuscxj/LoadingDrawable,4115,2016-04-16T07:33:57Z,2025-09-11T19:43:11Z,Java,0
MDEwOlJlcG9zaXRvcnk4NjU4NTU3Mw==,alibaba/Tangram-Android,https://github.com/alibaba/Tangram-Android,4107,2017-03-29T13:29:57Z,2025-09-12T12:46:56Z,Java,38
MDEwOlJlcG9zaXRvcnk5OTIyNDA1Nw==,pqpo/SmartCropper,https://github.com/pqpo/SmartCropper,4093,2017-08-03T11:08:41Z,2025-09-13T09:04:33Z,Java,13
MDEwOlJlcG9zaXRvcnkxOTg5NDY3OA==,Manabu-GT/ExpandableTextView,https://github.com/Manabu-GT/ExpandableTextView,4086,2014-05-17T19:40:15Z,2025-09-11T19:42:43Z,Java,4
MDEwOlJlcG9zaXRvcnkxMjc5MDY4ODM=,DTStack/chunjun,https://github.com/DTStack/chunjun,4083,2018-04-03T12:44:58Z,2025-09-13T01:49:03Z,Java,30
MDEwOlJlcG9zaXRvcnkxNTgwMzQyMQ==,code4craft/tiny-spring,https://github.com/code4craft/tiny-spring,4081,2014-01-10T16:37:57Z,2025-09-12T12:46:20Z,Java,0
MDEwOlJlcG9zaXRvcnkyMDAwMDQ0NDc=,qunarcorp/bistoury,https://github.com/qunarcorp/bistoury,4081,2019-08-01T07:54:25Z,2025-09-14T05:53:23Z,Java,8
MDEwOlJlcG9zaXRvcnk2NjE1MzU0OQ==,rubensousa/ViewPagerCards,https://github.com/rubensousa/ViewPagerCards,4073,2016-08-20T15:24:12Z,2025-09-12T12:46:45Z,Java,0
MDEwOlJlcG9zaXRvcnk1NzIyMDQz,oblac/jodd,https://github.com/oblac/jodd,4072,2012-09-07T20:26:48Z,2025-09-07T08:35:06Z,Java,37
R_kgDOHYhd_A,freeok/so-novel,https://github.com/freeok/so-novel,4051,2022-05-23T15:49:36Z,2025-09-14T19:46:03Z,Java,46
MDEwOlJlcG9zaXRvcnkxMTE4MzA1NTA=,luckybilly/CC,https://github.com/luckybilly/CC,4045,2017-11-23T16:26:33Z,2025-09-12T02:06:36Z,Java,0
MDEwOlJlcG9zaXRvcnk2ODAxODUy,oldmanpushcart/greys-anatomy,https://github.com/oldmanpushcart/greys-anatomy,4025,2012-11-21T19:39:35Z,2025-08-29T01:51:28Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzk2MDc0Ng==,jMonkeyEngine/jmonkeyengine,https://github.com/jMonkeyEngine/jmonkeyengine,4022,2014-03-20T22:29:28Z,2025-09-13T20:14:14Z,Java,76
MDEwOlJlcG9zaXRvcnkyMDY1MjA3NA==,xcltapestry/XCL-Charts,https://github.com/xcltapestry/XCL-Charts,4020,2014-06-09T15:44:50Z,2025-09-11T01:19:56Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzYzNDA3MQ==,JabRef/jabref,https://github.com/JabRef/jabref,4015,2014-03-11T14:48:42Z,2025-09-14T23:09:59Z,Java,45
MDEwOlJlcG9zaXRvcnkxNjM2ODcxMg==,BoltsFramework/Bolts-Android,https://github.com/BoltsFramework/Bolts-Android,4010,2014-01-30T04:58:14Z,2025-09-12T17:25:00Z,Java,11
MDEwOlJlcG9zaXRvcnk1Mjk2MDEyMA==,lcodecorex/TwinklingRefreshLayout,https://github.com/lcodecorex/TwinklingRefreshLayout,4003,2016-03-02T12:11:56Z,2025-09-12T12:46:40Z,Java,0
MDEwOlJlcG9zaXRvcnkzMzMzOTk4,knowm/XChange,https://github.com/knowm/XChange,4002,2012-02-02T10:48:28Z,2025-09-14T20:10:46Z,Java,0
MDEwOlJlcG9zaXRvcnk2MzA4MTM0OQ==,LibrePDF/OpenPDF,https://github.com/LibrePDF/OpenPDF,4001,2016-07-11T15:50:34Z,2025-09-13T19:18:29Z,Java,83
MDEwOlJlcG9zaXRvcnkyOTEzODM3OQ==,Yalantis/Phoenix,https://github.com/Yalantis/Phoenix,3999,2015-01-12T14:11:20Z,2025-09-06T14:17:25Z,Java,1
MDEwOlJlcG9zaXRvcnkyMDQ1MjA3,jetty/jetty.project,https://github.com/jetty/jetty.project,3998,2011-07-14T01:11:57Z,2025-09-13T15:34:41Z,Java,132
MDEwOlJlcG9zaXRvcnkxNDM0NzIxMjQ=,jbloch/effective-java-3e-source-code,https://github.com/jbloch/effective-java-3e-source-code,3997,2018-08-03T20:48:35Z,2025-09-13T22:01:21Z,Java,0
MDEwOlJlcG9zaXRvcnkyMjEwNTAwMw==,makovkastar/FloatingActionButton,https://github.com/makovkastar/FloatingActionButton,3994,2014-07-22T13:29:55Z,2025-09-10T21:00:48Z,Java,0
MDEwOlJlcG9zaXRvcnkzODg2OTY1,bitcoin-wallet/bitcoin-wallet,https://github.com/bitcoin-wallet/bitcoin-wallet,3990,2012-03-31T17:06:47Z,2025-09-14T21:32:44Z,Java,0
MDEwOlJlcG9zaXRvcnk3Mjk3OTUzNw==,Piasy/BigImageViewer,https://github.com/Piasy/BigImageViewer,3987,2016-11-06T09:55:02Z,2025-09-11T19:43:21Z,Java,0
MDEwOlJlcG9zaXRvcnkzMTA0MDIxMw==,orhanobut/hawk,https://github.com/orhanobut/hawk,3980,2015-02-19T22:25:23Z,2025-09-12T12:46:30Z,Java,22
MDEwOlJlcG9zaXRvcnkxNjAxMjU0Njk=,mercyblitz/tech-weekly,https://github.com/mercyblitz/tech-weekly,3980,2018-12-03T03:10:52Z,2025-09-02T06:18:58Z,Java,0
MDEwOlJlcG9zaXRvcnk4MTI3NjE2OA==,qstumn/BadgeView,https://github.com/qstumn/BadgeView,3978,2017-02-08T02:01:39Z,2025-09-12T12:46:54Z,Java,5
MDEwOlJlcG9zaXRvcnkxMzA2MjA2Mg==,torakiki/pdfsam,https://github.com/torakiki/pdfsam,3974,2013-09-24T11:06:13Z,2025-09-14T17:56:04Z,Java,66
MDEwOlJlcG9zaXRvcnkzNjcyMTc0NjE=,lilishop/lilishop,https://github.com/lilishop/lilishop,3967,2021-05-14T01:28:51Z,2025-09-13T16:58:36Z,Java,3
MDEwOlJlcG9zaXRvcnkxNDA1MzkwNzI=,JeremyLiao/LiveEventBus,https://github.com/JeremyLiao/LiveEventBus,3965,2018-07-11T07:36:59Z,2025-09-12T02:05:02Z,Java,0
MDEwOlJlcG9zaXRvcnk3NjE3NzQxNg==,lukas-krecan/ShedLock,https://github.com/lukas-krecan/ShedLock,3965,2016-12-11T13:53:59Z,2025-09-14T05:21:08Z,Java,0
MDEwOlJlcG9zaXRvcnkxNzA4OTcyOA==,syncthing/syncthing-android,https://github.com/syncthing/syncthing-android,3960,2014-02-22T17:15:19Z,2025-09-14T15:06:20Z,Java,332
MDEwOlJlcG9zaXRvcnk0ODM5MjQ=,awaitility/awaitility,https://github.com/awaitility/awaitility,3960,2010-01-22T15:12:52Z,2025-09-13T05:23:30Z,Java,0
MDEwOlJlcG9zaXRvcnk3ODIyMzg5NA==,RipMeApp/ripme,https://github.com/RipMeApp/ripme,3959,2017-01-06T17:12:09Z,2025-09-13T14:30:42Z,Java,143
MDEwOlJlcG9zaXRvcnk1NjY2NDY0OA==,NotFound9/interviewGuide,https://github.com/NotFound9/interviewGuide,3959,2016-04-20T07:17:09Z,2025-09-13T17:19:53Z,Java,0
